"PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Cabin_deck","Cabin_num","Cabin_side"
"0257_01","Mars","False","55 Cancri e",21,"False",1664,0,NA,0,0,"Errohs Berte","False","F",49,"S"
"0257_02","Mars","True","TRAPPIST-1e",60,"False",0,0,0,0,0,"Squars Berte","True","F",49,"S"
"0258_01","Earth","False","TRAPPIST-1e",22,"False",0,0,313,299,92,"Feryla Cooperkins","False","F",50,"S"
"0260_01","Europa","False","TRAPPIST-1e",26,"False",0,4810,0,981,2054,"Segino Inderly","False","E",16,"S"
"0261_01","Earth","False","TRAPPIST-1e",26,"False",66,29,0,0,803,"Dord Bookerson","False","F",56,"P"
"0263_01","Earth","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"Maen Merkins","True","G",43,"P"
"0265_01","Europa","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"Etair Herpumble","True","D",8,"S"
"0267_01","Earth","False","TRAPPIST-1e",13,"False",118,0,0,754,1,"Lilace Sancockett","False","F",51,"S"
"0269_01","Earth","False","55 Cancri e",47,"False",0,231,592,0,0,"Lerome Polliamposs","True","F",52,"S"
"0270_01","Earth","False","TRAPPIST-1e",63,"False",0,25,128,0,1240,"Cathya Fryersonis","False","F",59,"P"
"0275_01","Europa","True","55 Cancri e",NA,"False",0,0,0,0,0,"Terf Obnoble","True","D",9,"S"
"0277_01","Earth","False","55 Cancri e",50,"False",44,2390,0,53,0,"Byront Mcdanield","True","F",61,"P"
"0278_01","Earth","False","TRAPPIST-1e",35,"False",0,0,0,888,NA,"Judya Beachez","False",NA,NA,NA
"0278_02","Earth","False","TRAPPIST-1e",45,"False",0,97,0,14,333,"Marice Beachez","False","G",45,"P"
"0281_01","Earth","False","TRAPPIST-1e",19,"False",0,0,2078,0,0,"Derine Pierry","True","F",63,"P"
"0282_01","Earth","False","TRAPPIST-1e",21,"False",0,918,0,0,0,"Valex Baketton","True","F",54,"S"
"0283_01","Earth","True","PSO J318.5-22",29,"False",0,0,0,0,0,"Jacky Santin","True","G",46,"P"
"0283_02","Earth","False","TRAPPIST-1e",22,"False",146,654,1,0,2,"Roydo Santin","True","F",64,"P"
"0285_01","Europa","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"Krabik Invebodene","True","E",16,"P"
"0285_02","Europa","True","55 Cancri e",42,"False",0,0,0,0,0,"Grasath Invebodene","True","E",16,"P"
"0286_01","Earth","False","55 Cancri e",57,"False",3,1281,29,162,13,"Carita Jimes","False","F",65,"P"
"0287_01","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"Tetra Bootty","True",NA,NA,NA
"0287_02","Europa","False","TRAPPIST-1e",28,"False",0,587,32,6,1460,"Alasym Bootty","False","B",12,"P"
"0288_01","Earth","False","55 Cancri e",19,"False",0,0,0,0,828,"Gory Delez","False","F",55,"S"
"0289_01","Europa","True","55 Cancri e",19,"False",0,0,0,0,0,"Furuson Objeciane","True","C",12,"S"
"0290_01","Europa","False","55 Cancri e",26,"False",0,4458,0,1157,262,"Skaton Excialing","True","B",7,"S"
"0290_02","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Algor Excialing","True","B",7,"S"
"0290_03","Europa",NA,"TRAPPIST-1e",43,"False",0,0,0,0,0,"Dhenar Excialing","True","B",7,"S"
"0290_04","Europa","False","55 Cancri e",9,"False",0,0,0,0,0,"Atino Excialing","True","B",7,"S"
"0291_01","Europa","False","TRAPPIST-1e",40,"False",0,6500,88,1090,0,"Castab Brakeril","True","D",10,"S"
"0294_01","Europa","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"Phonons Roforhauge","True","B",8,"S"
"0297_01","Earth","False","TRAPPIST-1e",24,"False",90,2,1324,17,0,"Ernice Gardonadox","True","G",47,"P"
"0298_01","Europa","True","55 Cancri e",57,"False",0,0,0,0,0,"Ashird Sorbitter","True","A",3,"P"
"0301_01","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Margia Wriggins","False",NA,NA,NA
"0302_01","Earth","False","TRAPPIST-1e",23,"False",0,0,15,0,1370,"Lesley Shephendry","False","F",67,"P"
"0303_01",NA,"True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Oraryn Kirklander","True","G",41,"S"
"0304_01","Europa","False","TRAPPIST-1e",28,"False",0,422,0,1851,5166,"Betena Ausivetpul","False","E",18,"S"
"0305_01","Europa","False","55 Cancri e",23,"False",0,584,0,20,2469,"Suhelik Geousker","False","C",7,"P"
"0306_01","Earth","False","TRAPPIST-1e",23,"False",368,175,259,1,101,"Dony Estevesters","False","E",19,"S"
"0307_01","Earth","False","TRAPPIST-1e",18,"False",0,0,1359,0,0,"Natald Hickett","True","F",59,"S"
"0309_01","Earth","False","TRAPPIST-1e",18,"False",1194,0,157,6,0,"Billya Bowerson","False","F",60,"S"
"0310_01","Europa","False","TRAPPIST-1e",67,"False",NA,230,0,4476,241,"Naviton Coudered","False",NA,NA,NA
"0313_01","Earth","False","PSO J318.5-22",60,"False",7,540,1,0,4,"Briney Mckinsond","True","F",68,"P"
"0313_02","Earth","True","55 Cancri e",NA,"False",0,0,0,0,0,"Jona Mckinsond","True","G",50,"P"
"0313_03","Earth","False","55 Cancri e",49,"False",331,0,0,318,0,"Jaimer Mckinsond","True","F",68,"P"
"0313_04","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"Hary Mckinsond","True","G",50,"P"
"0314_01","Earth","False","55 Cancri e",26,"False",386,0,74,0,1330,"Kell Kochroeders","False","G",51,"P"
"0315_01",NA,"True","PSO J318.5-22",35,"False",0,0,0,0,0,"Adriet Valezaley","True","G",42,"S"
"0316_01","Europa","False","TRAPPIST-1e",24,"False",0,2628,NA,170,0,"Hallah Sorbitter","True","B",9,"S"
"0316_02","Europa","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"Beneba Sorbitter","True","B",9,"S"
"0320_01","Earth","False","TRAPPIST-1e",18,"False",0,2,0,NA,0,"Breney Bellarkerd","False","G",44,"S"
"0320_02","Earth","False","TRAPPIST-1e",21,"False",0,5,3,0,NA,"Garley Bellarkerd","False","G",44,"S"
"0321_01",NA,"False","TRAPPIST-1e",59,"True",1018,0,209,0,0,"Quites Bache","False","F",61,"S"
"0322_01","Earth","True","PSO J318.5-22",13,"False",0,0,0,0,0,"Annya Blange","False","G",45,"S"
"0324_01","Earth","True","55 Cancri e",43,"False",0,0,0,0,0,"Carma Hooperez","False","G",53,"P"
"0326_01","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"Charly Edwartizman","False","G",47,"S"
"0327_01","Earth","False","TRAPPIST-1e",19,"False",17,0,784,0,2,"Jasony Ocherman","True",NA,NA,NA
"0330_01","Europa","False","TRAPPIST-1e",2,"False",0,0,0,0,0,"Bellah Siveduced","True","C",14,"S"
"0330_02","Europa","False","TRAPPIST-1e",32,"False",247,4651,0,46,202,"","True","C",14,"S"
"0330_03","Europa","False","TRAPPIST-1e",33,"False",443,317,0,148,1260,"Hekaton Siveduced","False","C",14,"S"
"0331_01","Earth","False","TRAPPIST-1e",25,"False",0,0,251,0,552,"Lewise Burchard","False","F",72,"P"
"0333_01","Mars","True","55 Cancri e",29,"False",0,0,0,0,0,"Phios Melie","True","F",73,"P"
"0334_01","Mars","False","TRAPPIST-1e",29,"False",5715,2,211,1476,0,"Unfly Mushe","False","F",62,"S"
"0336_01","Earth","False","TRAPPIST-1e",44,"False",695,1,16,0,0,"Maura Cookson","False","F",74,"P"
"0337_01","Mars","True","55 Cancri e",2,"False",0,0,0,0,0,"Guanch Perle","True","F",63,"S"
"0337_02","Mars","False","TRAPPIST-1e",19,"False",417,349,634,3,1057,"Weros Perle","True","F",63,"S"
"0337_03","Mars","False","55 Cancri e",0,"False",0,0,0,0,0,"","True","F",63,"S"
"0338_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Ireen Guerson","True","G",48,"S"
"0340_01","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"Pentard Poille","True","B",10,"S"
"0341_01","Earth","True","PSO J318.5-22",5,"False",0,0,0,0,0,"Lorian Webstephrey","False","G",57,"P"
"0343_01","Earth","False","PSO J318.5-22",31,"False",121,0,0,274,907,"Meremy Salez","False","F",76,"P"
"0345_01","Mars","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"Berios Racke","False","E",21,"S"
"0346_01","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"Lynney Chanan","True","G",59,"P"
"0347_01","Mars","False","TRAPPIST-1e",27,"False",434,0,1434,0,0,"Cousk Kraie","False","F",64,"S"
"0348_01","Mars","False","TRAPPIST-1e",22,"False",142,2876,202,3,0,"Stray Mane","True","D",12,"P"
"0348_02","Mars","False","TRAPPIST-1e",36,"False",520,0,1865,0,0,"Weet Mane","True",NA,NA,NA
"0350_01","Earth","True","PSO J318.5-22",14,"False",0,0,0,0,0,"Loresa Burchanez","True","G",60,"P"
"0352_01","Mars","False","TRAPPIST-1e",23,"False",2001,0,2975,0,0,"Hits Strad","False","F",78,"P"
"0355_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Tricky Warrison","True",NA,NA,NA
"0356_01","Europa","True","55 Cancri e",36,"False",0,0,0,0,0,"Pharmus Gloyanthy","True","B",15,"P"
"0357_01","Earth","False","TRAPPIST-1e",41,"False",NA,1198,0,124,572,"Eduard Mcleaney","False","F",65,"S"
"0358_01","Earth","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"Ronna Connon","True","G",50,"S"
"0358_02","Earth","True","PSO J318.5-22",32,"False",0,0,0,0,0,"Dandy Connon","True","G",50,"S"
"0359_01","Earth","False","PSO J318.5-22",26,"False",148,0,453,0,88,"Celine Popez","False","F",66,"S"
"0360_01","Earth","False","TRAPPIST-1e",15,"False",358,212,33,0,112,"Elancy Staffersby","False","F",67,"S"
"0361_01","Earth","False","55 Cancri e",33,"False",0,36,0,280,417,"Virgie Headardyer","True","F",68,"S"
"0365_01","Earth","False","55 Cancri e",NA,"False",0,0,0,685,21,"Dandra Jacostaney","False","G",51,"S"
"0368_01","Mars","False","TRAPPIST-1e",26,"False",2832,107,4447,15,4,"Resers Perte","False","F",82,"P"
"0368_02","Mars","True","TRAPPIST-1e",61,"False",0,0,0,0,0,"Batech Perte","True","F",82,"P"
"0369_01","Earth","False","TRAPPIST-1e",24,"False",0,0,592,177,58,"Veroy Pottonalden","True","G",53,"S"
"0370_01","Earth","False","TRAPPIST-1e",30,"False",0,95,0,441,1023,"Tine Coffmaney","False","F",83,"P"
"0371_01","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Chrey Dutte","True","F",84,"P"
"0372_01","Earth","False","TRAPPIST-1e",24,"False",0,5,0,2766,0,"","False","F",85,"P"
"0373_01","Earth","True","TRAPPIST-1e",41,"False",0,0,0,0,0,"Billex Mcneiderson","False","G",62,"P"
"0375_01","Earth","False","TRAPPIST-1e",20,"False",0,0,558,0,230,"Luzel Vincenton","False","E",22,"P"
"0376_01","Earth","False","TRAPPIST-1e",22,"False",116,0,786,6,0,"Francy Spentley","True","G",54,"S"
"0377_01","Europa","False","55 Cancri e",63,"False",0,1068,0,176,8188,"Wezncha Excialing","False","C",15,"S"
"0378_01","Europa","False","55 Cancri e",18,"False",17,215,4,5132,697,"Bram Pirejus","False","B",11,"S"
"0378_02","Europa","True","55 Cancri e",21,"False",0,0,0,0,0,"Marfak Pirejus","True","B",11,"S"
"0378_03","Europa","False","TRAPPIST-1e",79,"False",5649,235,7,2579,2175,"Naslon Pirejus","False","B",11,"S"
"0378_04","Europa","True","TRAPPIST-1e",56,"False",0,0,0,0,0,"Muonons Pirejus","True","B",11,"S"
"0378_05","Europa","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"Polaton Pirejus","True","B",11,"S"
"0378_06","Europa","False","TRAPPIST-1e",33,"False",0,2491,6,1173,1059,"Sollum Pirejus","False","B",11,"S"
"0378_07","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"Achib Pirejus","True","B",11,"S"
"0379_01","Earth","False","TRAPPIST-1e",31,"False",198,0,591,0,164,"Brita Moodson","True","G",63,"P"
"0380_01","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"Zinopus Fuelddid","True",NA,NA,NA
"0381_01","Europa","True","55 Cancri e",18,"False",0,0,0,0,0,"Mesatan Mosteraked","True","B",16,"P"
"0381_02","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"Aston Mosteraked","True","B",16,"P"
"0382_01",NA,"False",NA,23,"False",348,0,0,4,368,"Blanie Floydendley","False","G",64,"P"
"0383_01","Earth","False","TRAPPIST-1e",28,"False",82,773,0,3693,140,"Phia Wagnerray","False","G",55,"S"
"0383_02","Earth","True","PSO J318.5-22",34,"False",0,0,0,0,0,"Evane Wagnerray","False","G",55,"S"
"0384_01","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"Cliney Simpsonks","True","G",56,"S"
"0384_02","Earth","False","TRAPPIST-1e",14,"False",3,0,881,25,0,"Ellard Simpsonks","True","G",56,"S"
"0385_01","Earth","False","TRAPPIST-1e",23,"False",13,747,0,0,128,"Tanley Klinson","False","G",65,"P"
"0387_01","Earth","True","TRAPPIST-1e",49,"False",0,0,0,0,0,"Verek Merce","False","G",66,"P"
"0388_01","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"Fanna Sullones","False","G",57,"S"
"0389_01","Earth","False","TRAPPIST-1e",18,"False",391,44,356,0,0,"Elanda Savaraldez","False","E",23,"P"
"0391_01","Europa","False","PSO J318.5-22",27,"True",69,5728,0,0,987,"Dabik Cowsearney","True","C",9,"P"
"0392_01","Earth","False","TRAPPIST-1e",48,"False",0,111,0,1508,0,"Ward Carreralend","False","E",24,"P"
"0395_01","Europa","False","55 Cancri e",31,"True",0,11003,552,8157,5688,"Meropus Hervel","False","B",17,"P"
"0395_02","Europa","False","55 Cancri e",61,"False",1,608,0,3835,1,"Hadyon Hervel","False","B",17,"P"
"0396_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Brinez Robins","True","G",59,"S"
"0397_01","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"Graw Mepie","True","F",69,"S"
"0398_01","Mars","False","TRAPPIST-1e",22,"False",28,420,36,6011,3,"Wales Tité","False","D",13,"S"
"0401_01","Mars","False","TRAPPIST-1e",30,"True",1056,0,0,0,0,"Luse Pimne","False","D",14,"S"
"0401_02","Mars","False","TRAPPIST-1e",30,"False",1770,0,0,13,0,"Parney Pimne","False","D",14,"S"
"0402_01",NA,"True","55 Cancri e",32,"True",0,0,0,0,0,"Teron Sageng","True","D",15,"S"
"0403_01","Mars","False","TRAPPIST-1e",43,"True",353,896,0,0,2,"Push Wate","True","D",13,"P"
"0405_01","Earth","False","55 Cancri e",17,"False",177,NA,0,310,7,"Denis Flowensley","False","F",89,"P"
"0407_01","Earth","False","TRAPPIST-1e",23,"False",NA,21,0,0,1699,"Dandy Mirez","False","G",69,"P"
"0407_02","Earth","False","TRAPPIST-1e",20,"False",0,465,0,5,223,"Luzel Mirez","False","F",90,"P"
"0407_03","Earth","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"Dennya Mirez","False","G",69,"P"
"0408_01","Mars","False","TRAPPIST-1e",35,"False",1134,113,52,0,0,"Cus Ble","False","E",25,"P"
"0409_01","Mars","False","TRAPPIST-1e",31,"False",0,0,1116,2,0,"Mats Iccle","False","F",71,"S"
"0410_01","Earth","False","55 Cancri e",21,"False",0,150,0,567,0,"Tyrona Roachoanand","False","F",72,"S"
"0411_01","Earth","False","TRAPPIST-1e",16,"False",691,0,101,140,0,"Benny Rushorney","False","F",91,"P"
"0412_01","Europa","False","TRAPPIST-1e",60,"False",0,7255,5952,1537,0,"Baton Quelfly","True","C",11,"P"
"0413_01","Earth","False","TRAPPIST-1e",18,"False",0,157,0,352,60,"Elina Steinardson","False","F",92,"P"
"0415_01","Earth","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"Iney Pierry","False","G",60,"S"
"0417_01","Europa","True","55 Cancri e",68,"False",0,0,0,0,0,"Lesatik Poicaptic","True","B",18,"P"
"0417_02","Europa","False","55 Cancri e",22,"False",0,1170,0,5467,1241,"Mirark Unhearfus","False","B",18,"P"
"0417_03","Europa","True","TRAPPIST-1e",59,"False",0,0,0,0,0,"Enifik Unhearfus","True","B",18,"P"
"0423_01","Europa","False","TRAPPIST-1e",NA,"False",8,3584,0,13,57,"Syrmark Pumbody","True","B",19,"P"
"0425_01","Mars","False","TRAPPIST-1e",37,"False",1094,2,26,34,1,"Blesh Fiha","False","F",96,"P"
"0425_02","Mars","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"Cowns Fiha","True","F",96,"P"
"0425_03","Mars","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"Ree Fiha","True","F",96,"P"
"0427_01","Europa","False","TRAPPIST-1e",31,"False",417,NA,7185,562,792,"Algor Efulows","True","E",26,"P"
"0428_01","Europa","False","TRAPPIST-1e",29,"False",0,4118,0,715,3139,"Chargin Chocaters","True","C",16,"S"
"0429_01","Europa","False","55 Cancri e",20,"False",2,10116,0,2,225,"Aino Ineysive","True","A",5,"S"
"0429_02","Europa","True","55 Cancri e",46,"False",0,0,0,0,0,"Taurak Ineysive","True","A",5,"S"
"0430_01","Earth","False","TRAPPIST-1e",29,"False",0,1026,0,16,0,"Eliana Jorden","True","F",75,"S"
"0431_01","Mars","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"Fronch Melto","True","F",97,"P"
"0432_01","Mars","False","TRAPPIST-1e",17,"False",1483,10,0,0,0,"Caper Knike","False","F",76,"S"
"0433_01","Europa",NA,"55 Cancri e",27,"False",0,0,0,0,0,"Hekark Mormonized","True","B",20,"P"
"0433_02","Europa","False","TRAPPIST-1e",47,"False",4,891,0,2962,3656,"Naosura Mormonized","False","B",20,"P"
"0434_01","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"Row Pread","True","F",77,"S"
"0435_01","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Allie Willynnedy","True","G",62,"S"
"0436_01","Earth","False","55 Cancri e",10,"False",0,0,0,0,0,"Sallyl Hodes","True","G",63,"S"
"0436_02","Earth","False","PSO J318.5-22",56,"False",46,11,0,622,0,"Lilace Hodes","False","G",63,"S"
"0437_01","Earth","False","TRAPPIST-1e",39,"False",382,0,22,467,0,"Lynnee Oneiles","False","F",78,"S"
"0437_02","Earth","False","PSO J318.5-22",40,"False",7,0,840,26,0,"Debora Oneiles","False","F",78,"S"
"0438_01","Europa","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"Dyonon Diateous","True","B",13,"S"
"0439_01","Europa","False","55 Cancri e",34,"False",NA,5637,45,1936,56,"Izarino Unciate","False","C",13,"P"
"0441_01","Earth","False","55 Cancri e",32,"False",0,0,0,722,0,"Loree Hahnstonsen","False","F",79,"S"
"0442_01","Earth","False","TRAPPIST-1e",35,"False",7,1043,0,0,0,"Elica Armstromez","False","F",98,"P"
"0444_01","Mars","False","TRAPPIST-1e",32,"True",2484,429,102,0,0,"Camonk Curte","False","D",15,"P"
"0444_02",NA,"False","TRAPPIST-1e",26,"True",1869,0,136,0,0,"Colal Curte","False","F",99,"P"
"0445_01","Earth","False","TRAPPIST-1e",25,"False",1352,0,0,24,799,"Loria Marshopper","False","F",80,"S"
"0445_02",NA,"False","TRAPPIST-1e",26,"False",0,0,0,77,715,"Rice Marshopper","False","E",25,"S"
"0446_01","Europa","True","55 Cancri e",22,"False",0,0,0,0,0,"Hadira Singmage","True","B",21,"P"
"0447_01","Earth","False","TRAPPIST-1e",22,"False",9,0,795,0,0,"Ferry Mcclayton","True","F",81,"S"
"0448_01","Earth","False","TRAPPIST-1e",24,"False",757,0,0,32,0,"Elara Hoppernardy","False","E",27,"P"
"0448_02","Earth","True","PSO J318.5-22",32,"False",0,0,0,0,0,"","True","G",71,"P"
"0449_01","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"Nathy Moongton","True","G",64,"S"
"0452_01","Mars","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"Swafox Ecart","True","E",26,"S"
"0453_01","Europa","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"Aldun Taptiritty","True","B",14,"S"
"0453_02","Europa","True","55 Cancri e",34,"False",0,0,0,0,0,"Minopus Taptiritty","True",NA,NA,NA
"0453_03","Europa","True","TRAPPIST-1e",74,"False",0,0,0,0,0,"Wezena Taptiritty","True","B",14,"S"
"0454_01","Europa","False","55 Cancri e",28,"True",5,4288,0,745,5,"Tabius Geoconne","True","B",15,"S"
"0454_02","Europa","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"Etair Fushausive","True","B",15,"S"
"0454_03","Europa","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"Hallux Geoconne","True","B",15,"S"
"0456_01","Earth","False","TRAPPIST-1e",55,"False",210,185,188,59,73,"Lulah Hinetthews","False","F",83,"S"
"0457_01","Earth","False","PSO J318.5-22",19,"False",0,0,747,26,0,"Leonyl Poperez","True","G",72,"P"
"0457_02","Earth","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"Sallyl Poperez","False","G",72,"P"
"0457_03","Earth","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"Joela Poperez","False","G",72,"P"
"0458_01","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"Zanin Bedectical","True","D",16,"S"
"0459_01","Earth","False","TRAPPIST-1e",15,"False",2156,0,0,59,2,"Hardy Nichoan","False","F",84,"S"
"0460_01","Earth","True","PSO J318.5-22",24,"False",0,0,0,0,0,"Shawne Jenningley","True","G",65,"S"
"0461_01","Earth","False","PSO J318.5-22",31,"False",0,869,0,0,0,"Shany Yorkland","True","E",27,"S"
"0461_02","Earth","False","TRAPPIST-1e",22,"False",0,70,182,612,20,"Warry Yorkland","True","F",85,"S"
"0461_03","Earth","False","55 Cancri e",1,"False",0,0,0,0,0,"Len Yorkland","True","G",66,"S"
"0462_01","Earth","True",NA,50,"False",0,0,0,0,0,"Ronia Sosanturney","False","G",67,"S"
"0463_01","Mars","False","TRAPPIST-1e",34,"False",865,0,257,NA,35,"Grats Staf","False","F",100,"P"
"0463_02","Mars","False","TRAPPIST-1e",14,"False",928,852,81,0,0,"Flamal Staf","False","F",100,"P"
"0465_01","Earth","False","TRAPPIST-1e",19,"False",4,10,0,1178,428,"Deandy Chaellerty","False","E",28,"P"
"0465_02","Earth","False","TRAPPIST-1e",NA,"False",0,654,22,146,4,"Kyley Chaellerty","True","E",28,"P"
"0466_01","Earth","False","TRAPPIST-1e",36,"False",0,0,863,1,1,"Aude Beachez","False","F",101,"P"
"0468_01","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"Haryn Wynneyerson","False",NA,NA,NA
"0470_01","Mars","True","55 Cancri e",25,"False",0,0,0,0,0,"Aptal Binie","True","F",86,"S"
"0470_02",NA,"True","TRAPPIST-1e",36,"False",0,0,0,0,0,"Jurs Binie","True","F",86,"S"
"0471_01","Europa","False","TRAPPIST-1e",16,"False",0,45,2,5183,170,"Astab Fuelisent","False","B",22,"P"
"0471_02","Europa","False","55 Cancri e",30,"False",0,7972,0,0,4,"Izarino Fuelisent","True","B",22,"P"
"0472_01","Earth","False","PSO J318.5-22",37,"False",0,10,544,9,299,"Stene Solinez","False","F",87,"S"
"0474_01","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"Nicey Chardst","True","G",69,"S"
"0475_01","Earth","False","TRAPPIST-1e",36,"False",0,0,38,9,943,"Danie Gilesonston","False","E",29,"P"
"0476_01","Mars","False","PSO J318.5-22",27,"False",NA,6,145,144,0,"Coves Chiff","False","F",103,"P"
"0476_02","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"Book Chiff","True","F",103,"P"
"0476_03","Mars","True","TRAPPIST-1e",12,"False",0,0,0,0,0,"Beah Chiff","True","F",103,"P"
"0477_01","Earth","False","TRAPPIST-1e",22,"False",0,5,0,1619,0,"Benny Moongton","False","E",30,"P"
"0480_01","Earth","False","TRAPPIST-1e",27,"False",NA,34,23,0,275,"Chrisa Mcdanield","False","G",74,"P"
"0481_01","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"Gera Peckerson","True","G",70,"S"
"0482_01","Earth","False","TRAPPIST-1e",27,"False",0,118,0,5,665,"Anny Mallerez","False","E",28,"S"
"0482_02","Earth","False","TRAPPIST-1e",28,"False",0,14,0,0,615,"Isaacy Mallerez","False","F",88,"S"
"0485_01","Europa","False","55 Cancri e",21,"False",0,33,0,3348,55,"Furudah Unloweedic","False","B",17,"S"
"0487_01","Europa","False","TRAPPIST-1e",39,"False",172,1794,12,4303,246,"Sadirak Obeaded","False","C",19,"S"
"0488_01","Earth","True","PSO J318.5-22",28,"False",0,0,0,0,0,"Chery Vantonson","False","G",76,"P"
"0490_01","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"Hanne Kirklander","True","G",71,"S"
"0498_01","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"Batomam Preent","True",NA,NA,NA
